wav_filename,wav_filesize,transcript
sm2_02_022.wav,142892,swissair nine three six zero rhein radar one two seven decimal three seven
sm2_02_096.wav,49580,roger
sm2_02_016.wav,80684,k l m three four six good morning identified
sm2_02_001.wav,126764,sobelair two five two one contact rhein one three two decimal four
sm2_02_067.wav,127916,hotel bravo india tango romeo climb now to flight level three six zero
sm2_02_059.wav,115244,k l m three four six contact rhein one two seven decimal three seven
sm2_02_124.wav,149804,meridiana six nine five two proceed now own navigation to trasadingen tango romeo alfa
sm2_02_075.wav,173996,hotel bravo ah india tango romeo contact rhein one two seven decimal three seven
sm2_02_014.wav,201644,alitalia six four seven four is identified
sm2_02_073.wav,145196,delta india mike mike echo is identified climb to flight level two five zero initially
sm2_02_108.wav,73772,malaysian four is identified good morning
sm2_02_048.wav,127916,lufthansa four thousand seven hundred climb to flight level three one zero
sm2_02_137.wav,140588,alitalia two nine one contact zurich one three four decimal six
sm2_02_106.wav,132524,belgian airforce four four contact rhein radar one two seven decimal three seven
sm2_02_023.wav,127916,britannia three two seven alfa is identified good morning
sm2_02_092.wav,104876,alitalia two nine one turn right one five degrees report new heading
sm2_02_052.wav,277676,air lufthansa four thousand seven hundred turn right to hochwald hotel oscar charlie afterwards proceed to st prex flight planned route
sm2_02_100.wav,132524,alitalia one five zero turn right heading zero one five
sm2_02_132.wav,71468,sunwing five two one four is identified
sm2_02_081.wav,121004,lufthansa four two zero nine contact rhein one three two decimal four
sm2_02_139.wav,179756,aerovic one zero six one contact milano one three four decimal five two
sm2_02_079.wav,99116,aerovic one zero six one is identified
sm2_02_043.wav,118700,lufthansa three six zero four contact now zurich one three four decimal six
sm2_02_044.wav,85292,golf bravo victor juliett india good morning identified
sm2_02_128.wav,103724,adria one six two seven is still with me
sm2_02_138.wav,89900,alitalia three six nine is identified good morning
sm2_02_030.wav,154412,lufthansa four thousand seven hundred is identified climb flight level two nine zero
sm2_02_125.wav,77228,nato one zero report your heading
sm2_02_123.wav,134828,alitalia one three five is identified
sm2_02_009.wav,134828,hapag lloyd one one two good morning identified you're cleared direct to frankfurt
sm2_02_038.wav,141740,britannia three two seven alfa proceed now direct to kempten which is kilo papa tango
sm2_02_063.wav,183212,lufthansa three five five zero is identified to climb to flight level two nine zero
sm2_02_089.wav,87596,belgian airforce four four is identified
sm2_02_064.wav,152108,lufthansa four two zero nine is identified turn left direct to dinkelsbuhl delta kilo bravo
sm2_02_004.wav,84140,good morning tarom three seven two identified
sm2_05_038.wav,116396,golf juliett india turn right to herbi intersection
sm2_05_089.wav,66860,alitalia two nine one report your heading
sm2_05_087.wav,150956,merair six nine five two climb to flight level two seven zero
sm2_05_143.wav,127916,aerovic one zero six one contact zurich one three four decimal six
sm2_05_011.wav,178604,sabena eight three zero is identified you're cleared direct to gotil
sm2_05_175.wav,139436,lufthansa four five eight two is identified climb flight level two nine zero
sm2_05_100.wav,88748,ah nato ten is identified
sm2_05_150.wav,50732,tarom three seven four still up
sm2_05_157.wav,250028,roger ali algerie two zero seven three maintain heading even after passing november kilo romeo
sm2_05_172.wav,104876,alitalia three six nine turn right to trasadingen
sm2_05_062.wav,81836,bee med one continue left heading one hundred
sm2_05_069.wav,132524,golf juliett india contact now zurich one three three decimal four
sm2_05_113.wav,123308,affirm tarom three seven four contact rhein radar one three two decimal four
sm2_05_043.wav,82988,bee med one identified good afternoon
sm2_05_151.wav,102572,ah negative tarom three seven four
sm2_05_136.wav,127916,nato ten contact rhein one two seven decimal three seven
sm2_05_188.wav,94508,alitalia three six nine turn right one five degrees
sm2_05_053.wav,135980,alitalia six four seven four contact rhein radar one two seven decimal three seven
sm2_05_058.wav,170540,ah bee med one roger report heading
sm2_05_164.wav,61100,delta november alfa report your heading
sm2_05_103.wav,133676,alitalia one five zero proceed direct to fox fox mike
sm2_05_163.wav,248876,aero lloyd five six two is identified proceed to tango romeo alfa climb to flight level two nine zero
sm2_05_191.wav,130220,alitalia three six nine expedite your descent please
sm2_05_041.wav,182060,lufthansa three five five zero is identified climb flight level two five zero
sm2_05_116.wav,101420,egyptair eight eight four is identified
sm2_05_097.wav,129068,cross air eight five eight contact rhein radar one two seven decimal three seven
sm2_05_075.wav,123308,adria one six two seven identified
sm2_05_088.wav,141740,delta mike echo climb to flight level three zero zero
sm2_05_153.wav,167084,and swissair nine three five nine contact rhein radar one three two decimal four
sm2_05_165.wav,138284,roger break algerie two zero seven three turn right heading one eight four
sm2_05_012.wav,122156,lufthansa three six zero four proceed direct to trasadingen
sm2_05_001.wav,129068,tarom three seven two contact rhein radar one three two decimal four
sm2_05_056.wav,49580,kilo papa tango
sm2_05_145.wav,112940,egyptair eight eight four turn right to kilo papa tango
sm2_05_016.wav,78380,speedbird one two nine identified
sm2_05_080.wav,95660,aerovic one zero six one is identified
sm2_05_046.wav,191276,hotel bravo india tango romeo is identified proceed to november tango mike
sm2_05_034.wav,119852,hapag lloyd one one two contact rhein radar one two seven decimal three seven
sm2_05_029.wav,92204,saudia one zero six good afternoon identified
sm2_05_152.wav,97964,swissair nine three five nine descend to flight level three three zero
sm2_05_068.wav,195884,delta india mike mike echo is identified you're cleared direct to tango romeo alfa to climb flight level two nine zero
sm2_05_129.wav,131372,merair six nine five two contact zurich one three four decimal six
sm2_05_126.wav,125612,sunwing five two one four is identified
sm2_05_105.wav,97964,swissair nine three five nine is identified good afternoon
sm2_05_171.wav,162476,lufthansa triple three zero is identified climb to flight level two nine zero
sm2_05_134.wav,101420,delta november alfa climb to flight level two nine zero
sm2_05_101.wav,115244,k l m three one seven expect descent in one minute i'll call you back
sm2_05_021.wav,130220,k l m three four six to confirm the heading is three five five
sm2_05_073.wav,226988,bee med one proceed now own navigation to lupen
sm2_05_064.wav,24236,affirm
sm2_05_008.wav,96812,britannia three two seven alfa is identified
sm2_05_013.wav,119852,lufthansa three five six six climb to flight level three zero zero
sm2_05_095.wav,167084,alitalia two nine one set your speed to mach decimal seven six or less
sm2_05_014.wav,121004,lufthansa three six zero four climb to flight level two nine zero
sm2_05_030.wav,139436,britannia three two seven alfa continue now with rhein on one three two decimal four
sm2_05_086.wav,129068,lufthansa three five five zero contact zurich one three four decimal six
sm2_05_036.wav,202796,ah speedbird one two nine stay on my frequency descend to flight level three three zero
sm2_05_044.wav,155564,lufthansa four thousand seven hundred contact zurich one three four decimal six
sm2_05_004.wav,19628,swi
sm2_05_096.wav,24236,roger
sm2_05_052.wav,125612,golf juliett india turn right to trasadingen tango romeo alfa
sm2_05_194.wav,146348,algerie two zero seven three contact zurich one three four decimal six
sm2_05_033.wav,156716,lufthansa five two three six proceed now to nattenheim november tango mike
sm2_05_123.wav,148652,roger delta mike echo maintain one thousand feet per minute or more
sm2_05_071.wav,111788,lufthansa three five five zero climb now to flight level two nine zero
sm2_05_049.wav,86444,lufthansa five five zero four is identified
sm2_05_193.wav,124460,affirm alitalia three six nine contact zurich one three four decimal six
sm2_05_020.wav,150956,k l m three four six i will give you a shortcut to nattenheim turn left heading three five five
sm2_05_076.wav,192428,lufthansa four two zero nine contact rhein radar one three two decimal four
sm2_05_148.wav,119852,alitalia two nine one contact zurich one three four decimal six
sm2_05_173.wav,147500,algerie two zero seven three proceed now own navigation to tango romeo alfa
sm2_05_037.wav,159020,affirm speedbird one two nine and now contact rhein radar one three two decimal four
sm2_05_054.wav,78380,bee med one turn right to kilo papa tango
sm2_05_025.wav,97964,golf bravo victor juliett india identified good afternoon
sm2_05_140.wav,130220,lufthansa five two one seven turn left to dinkelsbuhl delta kilo bravo
sm2_05_189.wav,26540,affirm
sm2_05_009.wav,154412,swissair nine three six zero contact rhein radar one two seven decimal three seven
sm2_05_130.wav,103724,k l m three one seven contact rhein radar one three two decimal four
sm2_05_122.wav,70316,delta mike echo report your rate of climb
sm2_05_114.wav,99116,gulf air zero zero five is identified
sm2_05_135.wav,139436,tunair four eight zero two is identified you're cleared direct to fox fox mike
sm2_05_031.wav,121004,lufthansa four two zero seven descend now to flight level three three zero
sm2_05_072.wav,114092,cross air eight five eight is identified
sm2_05_084.wav,115244,alitalia two nine one is identified
sm2_05_106.wav,130220,lufthansa five five zero four contact zurich one three four decimal six
sm2_05_050.wav,220076,lufthansa three five five zero stop your climb at flight level two seven zero expect higher after kilo romeo hotel
