client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
xxx-id	sm2_06_095	britannia three zero six alfa is identified 						en	
xxx-id	sm2_06_196	lufthansa three five zero eight climb to flight level two nine zero 						en	
xxx-id	sm2_06_111	merair six nine four four climb to flight level three hundred 						en	
xxx-id	sm2_06_110	lufthansa five two one seven turn left to dinkelsbuhl 						en	
xxx-id	sm2_06_148	egyptair eight eight four contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_154	transavia three zero six three you have been sent to wrong frequency contact rhein one three two decimal four 						en	
xxx-id	sm2_06_039	lufthansa four two zero seven contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_184	aero lloyd five six two climb flight level three zero zero 						en	
xxx-id	sm2_06_009	[FRAGMENT] 						en	
xxx-id	sm2_06_185	lufthansa four five eight two is identified climb to flight level two nine zero 						en	
xxx-id	sm2_06_188	lufthansa three five zero eight fly heading one nine five 						en	
xxx-id	sm2_06_051	hotel bravo india tango romeo is identified good afternoon 						en	
xxx-id	sm2_06_071	lufthansa four two zero nine continue descent to flight level two seven zero 						en	
xxx-id	sm2_06_089	merair six nine five two climb to flight level three hundred 						en	
xxx-id	sm2_06_048	~k ~l ~m three four six turn left to november tango mike 						en	
xxx-id	sm2_06_035	lufthansa three five six six contact zurich one three four decimal six 						en	
xxx-id	sm2_06_207	tunair four eight zero two contact rhein one two seven decimal three seven 						en	
xxx-id	sm2_06_023	lufthansa four two zero seven identified 						en	
xxx-id	sm2_06_080	delta mike echo climb flight level two nine zero 						en	
xxx-id	sm2_06_064	lufthansa four two zero nine descend to flight level three four zero 						en	
xxx-id	sm2_06_052	hotel bravo india tango romeo proceed to november tango mike 						en	
xxx-id	sm2_06_112	ah belgian airforce one four four report new heading 						en	
xxx-id	sm2_06_040	sabena eight three zero contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_093	sabena eight three six contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_033	saudia one zero six is identified 						en	
xxx-id	sm2_06_045	lufthansa three five five zero is identified proceed direct trasadingen climb flight level two five zero 						en	
xxx-id	sm2_06_102	merair six nine four four proceed to trasadingen climb to flight level two nine zero 						en	
xxx-id	sm2_06_034	lufthansa four two zero seven descend to flight level three three zero 						en	
xxx-id	sm2_06_063	hotel bravo india tango romeo contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_138	belgian airforce one four four rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_175	delta echo charlie descend to flight level three seven zero 						en	
xxx-id	sm2_06_032	britannia three two seven alfa contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_030	lufthansa four two zero seven turn left to dinkelsbuhl 						en	
xxx-id	sm2_06_062	golf juliett india contact zurich one three three decimal four 						en	
xxx-id	sm2_06_038	speedbird one two nine contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_077	tarom three seven four is in radar contact 						en	
xxx-id	sm2_06_072	lufthansa four two zero nine contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_141	@aerovic one zero six one same frequency zurich one three four decimal six 						en	
xxx-id	sm2_06_014	sabena eight three zero identified 						en	
xxx-id	sm2_06_104	tarom three seven four contact now rhein radar one three two decimal four 						en	
xxx-id	sm2_06_123	ah confirm you heading one nine zero right now 						en	
xxx-id	sm2_06_024	swissair nine three six zero now contact rhein one two seven decimal three seven 						en	
xxx-id	sm2_06_098	swissair nine three five nine is identified good afternoon 						en	
xxx-id	sm2_06_147	nato one zero disregard 						en	
xxx-id	sm2_06_182	algerie two zero seven three proceed own navigation to trasadingen 						en	
xxx-id	sm2_06_046	lufthansa four thousand seven hundred contact zurich one three four decimal six 						en	
xxx-id	sm2_06_161	alitalia three six nine turn right to trasadingen 						en	
xxx-id	sm2_06_202	aero lloyd five six two report your heading 						en	
xxx-id	sm2_06_017	swissair eight zero six contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_118	gulf air five is identified 						en	
xxx-id	sm2_06_199	delta echo charlie contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_174	i'll call you back for higher triple three zero 						en	
xxx-id	sm2_06_099	lufthansa five two one seven is identified 						en	
xxx-id	sm2_06_002	tarom three seven two turn right to kempten 						en	
xxx-id	sm2_06_122	delta mike echo fly heading one nine zero 						en	
xxx-id	sm2_06_133	lufthansa five two o= 						en	
xxx-id	sm2_06_125	sunwing five two one two is identified 						en	
xxx-id	sm2_06_132	belgian airforce one four four proceed now own navigation to gotil golf oscar tango india lima 						en	
xxx-id	sm2_06_170	aero lloyd five six two proceed to trasadingen 						en	
xxx-id	sm2_06_158	merair six nine disregard 						en	
xxx-id	sm2_06_090	lufthansa three five five zero contact zurich one three four decimal six 						en	
xxx-id	sm2_06_130	sunwing five two one four is identified 						en	
xxx-id	sm2_06_137	alitalia one five zero contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_216	<OT> thank you </OT> 						en	
xxx-id	sm2_06_107	lufthansa five five zero four contact zurich one three four decimal six 						en	
xxx-id	sm2_06_031	affirm 						en	
xxx-id	sm2_06_195	alitalia three six nine descend at your best rate 						en	
xxx-id	sm2_06_153	[EMPTY] 						en	
xxx-id	sm2_06_015	sabena eight three zero proceed to gotil 						en	
xxx-id	sm2_06_215	[EMPTY] 						en	
xxx-id	sm2_06_012	airals one zero eight eight contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_06_178	algerie two zero seven three continue climb to flight level three zero zero 						en	
xxx-id	sm2_06_144	swissair nine three five nine contact rhein radar one three two decimal four 						en	
xxx-id	sm2_06_204	ah lufthansa triple three zero climb to flight level three zero zero 						en	
xxx-id	sm2_06_115	and alitalia two nine one maintain your speed mach point seven six or more 						en	
xxx-id	sm2_06_212	delta november alfa proceed own navigation to trasadingen 						en	
xxx-id	sm2_06_177	[EMPTY] 						en	
xxx-id	sm2_06_109	belgian airforce one four four contact rhein radar ah disregard belgian airforce one four four turn right ten degrees report new heading 						en	
xxx-id	sm2_06_172	lufthansa three five zero eight is identified climb flight level two five zero 						en	
xxx-id	sm2_01_203	ah thank you very much 						en	
xxx-id	sm2_01_038	sobelair two five two one contact rhein radar one three two decimal four 						en	
xxx-id	sm2_01_140	merair six nine four four is identified you're cleared to tango romeo alfa to climb flight level two seven zero 						en	
xxx-id	sm2_01_183	three five zero eight is identified climb flight level two f= seven zero 						en	
xxx-id	sm2_01_041	swissair eight zero six is identified continue climb to flight level three one zero 						en	
xxx-id	sm2_01_202	thank you break alitalia four six nine can you reduce your speed by ten knots 						en	
xxx-id	sm2_01_037	good afternoon air berlin five two five five identified you're cleared direct to frankfurt 						en	
xxx-id	sm2_01_050	good afternoon sabena eight three zero identified you may proceed direct to gotil 						en	
xxx-id	sm2_01_076	golf bravo victor juliett india good afternoon identified 						en	
xxx-id	sm2_01_148	delta charlie india november alfa is identified climb flight level two seven zero report your heading 						en	
xxx-id	sm2_01_147	swissair nine three five nine descend now flight level three three zero descend at two thousand feet per minute or more 						en	
xxx-id	sm2_01_053	ah swissair eight zero six climb now to flight level three five zero 						en	
xxx-id	sm2_01_123	lufthansa five five zero four climb now to flight level three three zero 						en	
xxx-id	sm2_01_056	lufthansa three six zero four you're cleared now direct to trasadingen 						en	
xxx-id	sm2_01_182	algerie two zero seven three turn right direct to hotel oscar charlie afterwards proceed to st prex flight planned route 						en	
xxx-id	sm2_01_029	affirm 						en	
xxx-id	sm2_01_097	lufthansa five five zero four i'll call you back 						en	
xxx-id	sm2_01_070	good afternoon lufthansa five two three six identified 						en	
xxx-id	sm2_01_014	emirates two is identified 						en	
xxx-id	sm2_01_138	alitalia two nine one is identified 						en	
xxx-id	sm2_01_113	ah delta mike mike echo continue climb to flight level two nine zero 						en	
xxx-id	sm2_01_146	britannia three zero six alfa contact rhein radar one three two decimal four 						en	
xxx-id	sm2_01_073	lufthansa four two zero seven is in radar contact good afternoon 						en	
xxx-id	sm2_01_170	delta india bravo echo charlie is identified 						en	
xxx-id	sm2_01_149	roger delta november alfa maintain heading after passing neckar 						en	
xxx-id	sm2_01_111	roger delta mike echo maintain heading one seven one 						en	
xxx-id	sm2_01_103	golf juliett india contact zurich radar one three three decimal four 						en	
xxx-id	sm2_01_115	good afternoon adria one six two seven identified 						en	
xxx-id	sm2_01_143	alitalia two nine one turn right to trasadingen 						en	
xxx-id	sm2_01_150	alitalia one three five is identified 						en	
xxx-id	sm2_01_055	airals one zero eight eight contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_01_192	delta november alfa proceed to nah fly heading one eight zero 						en	
xxx-id	sm2_01_092	ah lufthansa four two zero nine is identified 						en	
xxx-id	sm2_01_047	no problem 						en	
xxx-id	sm2_01_158	scandinavian six one seven contact zurich radar one three four decimal six 						en	
xxx-id	sm2_01_195	sunwing five two one four contact zurich one three three decimal four 						en	
xxx-id	sm2_01_105	lufthansa four two zero nine contact rhein radar one three two decimal four 						en	
xxx-id	sm2_01_022	~l ~t ~u one two eight zero i just received approval you're cleared from present position to hochwald which is hotel oscar charlie afterwards st prex flight planned route 						en	
xxx-id	sm2_01_208	delta november alfa fly heading one eight five 						en	
xxx-id	sm2_01_078	saudia one oh six is identified good afternoon 						en	
xxx-id	sm2_01_011	ah speedway two zero eight is identified however contact rhein one three two decimal four 						en	
xxx-id	sm2_01_216	merair six nine four four 						en	
xxx-id	sm2_01_048	lufthansa three five six six is identified you're cleared direct to trasadingen to continue climb flight level two seven zero 						en	
xxx-id	sm2_01_186	ah delta echo charlie i'm not sure whether you got it you proceed to dinkelsbuhl 						en	
xxx-id	sm2_01_102	scandinavian six one seven is identified 						en	
xxx-id	sm2_01_108	ah cross air eight five eight disregard gotil fly heading three one zero 						en	
xxx-id	sm2_01_028	~l ~t ~u one two eight zero contact now zurich one three four decimal six you may expect higher 						en	
xxx-id	sm2_01_087	hotel bravo india tango romeo is identified 						en	
xxx-id	sm2_01_124	good afternoon tarom three seven four identified 						en	
xxx-id	sm2_01_157	delta mike echo maintain heading report your heading to zurich contact zurich one three four decimal six 						en	
xxx-id	sm2_01_079	lufthansa four two zero seven turn now left to delta kilo bravo 						en	
xxx-id	sm2_01_198	scandinavian six eight seven turn right one five degrees 						en	
xxx-id	sm2_01_010	ah speedway two zero eight confirm you position still north of frankfurt 						en	
xxx-id	sm2_01_018	delta echo bravo turn left heading one seven zero 						en	
xxx-id	sm2_01_211	delta echo charlie descend now flight level two nine zero descend at good rate 						en	
xxx-id	sm2_01_162	nato ten same freq rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_01_109	sabena eight three six contact rhein radar one two seven decimal three seven 						en	
xxx-id	sm2_01_040	good afternoon tarom three seven two identified 						en	
xxx-id	sm2_01_187	roger delta echo charlie descend to flight level three seven zero 						en	
xxx-id	sm2_01_035	delta echo bravo turn right to hotel oscar charlie afterwards st prex flight planned route 						en	
xxx-id	sm2_01_008	~l ~t ~u one two eight zero is identified you're cleared direct to trasadingen climb flight level two nine zero 						en	
xxx-id	sm2_01_025	sobelair two five two one is identified i'll call you back 						en	
xxx-id	sm2_01_156	meridiana six nine five two contact zurich <OT> ah he is gone already </OT> 						en	
xxx-id	sm2_01_130	nato one zero is identified 						en	
